Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Matrix,Sample Type,Parent Sample,Description,Notes,Date,Depth,Units2,Year
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Dissolved Sulfate,14808798,6,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Dissolved Sulfate,14808798,6,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Aluminum,7429905,6.61,0.1,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Dissolved Chloride,16887006,7,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Total Suspended Solids,0,8,1,mg/L,EPA 160.2 [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Manganese,7439965,9.29,0.05,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Dissolved Sodium,7440235,10,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Dissolved Sodium,7440235,11,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Dissolved Magnesium,7439954,15,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Total Magnesium,7439954,15,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Dissolved Magnesium,7439954,16,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Magnesium,7439954,16,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Total Iron,7439896,16.7,0.1,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Iron,7439896,18.8,0.1,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Dissolved Calcium,7440702,21,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Total Calcium,7440702,22,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Calcium,7440702,22,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Dissolved Calcium,7440702,23,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Lead,7439921,33.3,0.04,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Dissolved Hardness,0,95,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Dissolved Hardness,0,114,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Total Hardness,0,117,1,mg/L as CaCO3,Std Method 2340 B (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Hardness,0,121,1,mg/L as CaCO3,Std Method 2340 B (T) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Total Alkalinity,471341,128,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Alkalinity,471341,130,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Alkalinity,471341,131,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Total Dissolved Solids,0,159,1,mg/L,Std Method 2540 C [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Total Dissolved Solids,0,159,1,mg/L,Std Method 2540 C [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10646,5/23/2017 11:05,Specific Conductance,0,268,1,uS/cm@25 ¡C,Std Method 2510-B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,0.5,uS/cm@25 ¡C  ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Specific Conductance,0,280,1,uS/cm@25 ¡C,Std Method 2510-B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,uS/cm@25 ¡C  ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0517B10647,5/23/2017 11:05,Specific Conductance,0,280,1,uS/cm@25 ¡C,Std Method 2510-B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,5/23/2017,9,uS/cm@25 ¡C  ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Nitrate + Nitrite,0,0.03,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved ortho-Phosphate,14265442,0.03,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Ammonia,7664417,0.07,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved ortho-Phosphate,14265442,0.07,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Total Phosphorus,7723140,0.08,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Phosphorus,7723140,0.09,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Ammonia,7664417,0.13,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Boron,7440428,0.9,0.1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Boron,7440428,0.9,0.1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Nitrate + Nitrite,0,1.06,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Potassium,7440097,1.9,0.5,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Potassium,7440097,2,0.5,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Suspended Solids,0,3,1,mg/L,EPA 160.2 [1]*,"Water, Natural",Normal Sample,0,,Duplicate,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Suspended Solids,0,3,1,mg/L,EPA 160.2 [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Sulfate,14808798,5,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Sulfate,14808798,5,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Chloride,16887006,7,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Chloride,16887006,7,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Sodium,7440235,10,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Sodium,7440235,10,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Magnesium,7439954,15,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Magnesium,7439954,15,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Magnesium,7439954,17,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Total Magnesium,7439954,17,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Calcium,7440702,21,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Calcium,7440702,21,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Total Calcium,7440702,23,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Calcium,7440702,24,1,mg/L,EPA 200.7 (T) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Dissolved Hardness,0,112,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Dissolved Hardness,0,114,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Total Hardness,0,127,1,mg/L as CaCO3,Std Method 2340 B (T) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Hardness,0,128,1,mg/L as CaCO3,Std Method 2340 B (T) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Total Alkalinity,471341,130,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Alkalinity,471341,131,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L as CaCO3 ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Total Dissolved Solids,0,160,1,mg/L,Std Method 2540 C [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Dissolved Solids,0,162,1,mg/L,Std Method 2540 C [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Total Dissolved Solids,0,162,1,mg/L,Std Method 2540 C [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,mg/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15073,6/20/2017 10:30,Specific Conductance,0,272,1,uS/cm@25 ¡C,Std Method 2510-B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,0.5,uS/cm@25 ¡C  ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0617B15074,6/20/2017 10:30,Specific Conductance,0,281,1,uS/cm@25 ¡C,Std Method 2510-B (Filtered) [1]*,"Water, Natural",Normal Sample,0,,,6/20/2017,9,uS/cm@25 ¡C  ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Nitrate + Nitrite,0,0.03,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Nitrate + Nitrite,0,0.03,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,mg/L as N ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Silver,7440224,0.03,0.03,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Silver,7440224,0.03,0.03,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Total Silver,7440224,0.03,0.03,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Total Silver,7440224,0.03,0.03,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Lead,7439921,0.04,0.04,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Lead,7439921,0.04,0.04,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Total Lead,7439921,0.04,0.04,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Total Lead,7439921,0.04,0.04,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23163,7/18/2017 10:35,Dissolved ortho-Phosphate,14265442,0.05,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,9,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Chromium,7440473,0.06,0.05,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Chromium,7440473,0.06,0.05,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Cadmium,7440439,0.1,0.1,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Cadmium,7440439,0.1,0.1,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Total Cadmium,7440439,0.1,0.1,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Total Cadmium,7440439,0.1,0.1,ug/L,EPA 1638 (T) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Zinc,7440666,0.1,0.1,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23162,7/18/2017 10:35,Dissolved Zinc,7440666,0.1,0.1,ug/L,EPA 1638 (D) [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,0.5,ug/L   ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23163,7/18/2017 10:35,Total Phosphorus,7723140,0.11,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,9,mg/L as P ,2017
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,N0717B23163,7/18/2017 10:35,Dissolved Nitrate + Nitrite,0,0.12,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,,,7/18/2017,9,mg/L as N ,2017
